,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
0,2017-08-12,17:30,Premier League,Matchweek 1,Sat,Away,W,2,0,Brighton,1.8,0.3,77.0,30415,Vincent Kompany,3-5-2,Michael Oliver,Match Report,,14.0,4.0,19.4,2.0,0,0,2022,ManchesterCity
1,2017-08-21,20:00,Premier League,Matchweek 2,Mon,Home,D,1,1,Everton,1.2,0.6,63.0,49108,Vincent Kompany,3-5-2,Robert Madley,Match Report,,20.0,6.0,18.9,1.0,0,0,2022,ManchesterCity
2,2017-08-26,12:30,Premier League,Matchweek 3,Sat,Away,W,2,1,Bournemouth,1.6,0.4,71.0,10419,Vincent Kompany,4-3-3,Mike Dean,Match Report,,18.0,8.0,16.4,1.0,0,0,2022,ManchesterCity
3,2017-09-09,12:30,Premier League,Matchweek 4,Sat,Home,W,5,0,Liverpool,2.7,0.7,65.0,54172,David Silva,3-5-2,Jonathan Moss,Match Report,,13.0,10.0,14.2,0.0,0,0,2022,ManchesterCity
5,2017-09-16,15:00,Premier League,Matchweek 5,Sat,Away,W,6,0,Watford,3.6,0.5,67.0,20305,David Silva,4-3-3,Anthony Taylor,Match Report,,27.0,9.0,17.3,0.0,1,1,2022,ManchesterCity
7,2017-09-23,15:00,Premier League,Matchweek 6,Sat,Home,W,5,0,Crystal Palace,4.4,0.4,71.0,53526,David Silva,4-3-3,Niel Swarbrick,Match Report,,25.0,9.0,13.1,0.0,0,0,2022,ManchesterCity
9,2017-09-30,17:30,Premier League,Matchweek 7,Sat,Away,W,1,0,Chelsea,1.1,0.3,61.0,41530,David Silva,4-3-3,Martin Atkinson,Match Report,,17.0,5.0,17.2,1.0,0,0,2022,ManchesterCity
10,2017-10-14,15:00,Premier League,Matchweek 8,Sat,Home,W,7,2,Stoke City,3.9,0.7,79.0,54128,David Silva,4-3-3,Craig Pawson,Match Report,,21.0,12.0,15.8,2.0,0,0,2022,ManchesterCity
12,2017-10-21,15:00,Premier League,Matchweek 9,Sat,Home,W,3,0,Burnley,2.9,0.3,77.0,54118,David Silva,4-3-3,Roger East,Match Report,,14.0,9.0,15.0,0.0,1,1,2022,ManchesterCity
14,2017-10-28,15:00,Premier League,Matchweek 10,Sat,Away,W,3,2,West Brom,2.6,1.1,77.0,24003,David Silva,4-3-3,Mike Jones,Match Report,,15.0,5.0,19.2,2.0,0,0,2022,ManchesterCity
16,2017-11-05,14:15,Premier League,Matchweek 11,Sun,Home,W,3,1,Arsenal,2.0,0.4,58.0,54286,David Silva,4-3-3,Michael Oliver,Match Report,,8.0,4.0,15.5,0.0,1,1,2022,ManchesterCity
17,2017-11-18,15:00,Premier League,Matchweek 12,Sat,Away,W,2,0,Leicester City,2.0,0.2,73.0,31908,Vincent Kompany,4-3-3,Graham Scott,Match Report,,12.0,4.0,16.9,0.0,0,0,2022,ManchesterCity
19,2017-11-26,16:00,Premier League,Matchweek 13,Sun,Away,W,2,1,Huddersfield,2.1,0.4,79.0,24121,Vincent Kompany,4-3-3,Craig Pawson,Match Report,,13.0,4.0,16.9,1.0,1,1,2022,ManchesterCity
20,2017-11-29,20:00,Premier League,Matchweek 14,Wed,Home,W,2,1,Southampton,1.9,1.0,73.0,53407,Vincent Kompany,4-3-3,Paul Tierney,Match Report,,27.0,12.0,22.2,1.0,0,0,2022,ManchesterCity
21,2017-12-03,16:00,Premier League,Matchweek 15,Sun,Home,W,2,1,West Ham,2.5,0.7,76.0,54203,David Silva,4-3-3,Mike Dean,Match Report,,25.0,8.0,19.0,1.0,0,0,2022,ManchesterCity
23,2017-12-10,16:30,Premier League,Matchweek 16,Sun,Away,W,2,1,Manchester Utd,2.1,1.1,64.0,74847,Vincent Kompany,4-3-3,Michael Oliver,Match Report,,14.0,7.0,17.2,0.0,0,0,2022,ManchesterCity
24,2017-12-13,19:45,Premier League,Matchweek 17,Wed,Away,W,4,0,Swansea City,2.8,0.4,78.0,20870,David Silva,4-3-3,Anthony Taylor,Match Report,,23.0,10.0,15.1,2.0,0,0,2022,ManchesterCity
25,2017-12-16,17:30,Premier League,Matchweek 18,Sat,Home,W,4,1,Tottenham,4.4,0.3,52.0,54214,Fernandinho,4-3-3,Craig Pawson,Match Report,,20.0,11.0,15.3,0.0,0,1,2022,ManchesterCity
27,2017-12-23,15:00,Premier League,Matchweek 19,Sat,Home,W,4,0,Bournemouth,1.8,0.5,78.0,54270,Vincent Kompany,4-3-3,Mike Jones,Match Report,,14.0,5.0,19.5,0.0,0,0,2022,ManchesterCity
28,2017-12-27,19:45,Premier League,Matchweek 20,Wed,Away,W,1,0,Newcastle Utd,1.8,0.3,77.0,52311,Vincent Kompany,4-3-3,Andre Marriner,Match Report,,21.0,6.0,16.8,0.0,0,0,2022,ManchesterCity
29,2017-12-31,12:00,Premier League,Matchweek 21,Sun,Away,D,0,0,Crystal Palace,1.0,1.4,74.0,25804,Fernandinho,4-3-3,Jonathan Moss,Match Report,,15.0,4.0,20.8,4.0,0,0,2022,ManchesterCity
30,2018-01-02,20:00,Premier League,Matchweek 22,Tue,Home,W,3,1,Watford,3.0,1.4,76.0,53556,David Silva,4-3-3,Lee Mason,Match Report,,18.0,7.0,14.3,2.0,0,0,2022,ManchesterCity
33,2018-01-14,16:00,Premier League,Matchweek 23,Sun,Away,L,3,4,Liverpool,1.0,1.0,64.0,53285,Fernandinho,4-3-3,Andre Marriner,Match Report,,11.0,4.0,18.6,0.0,0,0,2022,ManchesterCity
34,2018-01-20,17:30,Premier League,Matchweek 24,Sat,Home,W,3,1,Newcastle Utd,2.2,0.6,79.0,54452,David Silva,4-3-3,Paul Tierney,Match Report,,20.0,8.0,17.8,1.0,1,1,2022,ManchesterCity
37,2018-01-31,20:00,Premier League,Matchweek 25,Wed,Home,W,3,0,West Brom,2.9,0.5,73.0,53241,David Silva,4-3-3,Robert Madley,Match Report,,19.0,10.0,18.6,2.0,0,0,2022,ManchesterCity
38,2018-02-03,12:30,Premier League,Matchweek 26,Sat,Away,D,1,1,Burnley,2.9,0.8,70.0,21658,Vincent Kompany,4-3-3,Martin Atkinson,Match Report,,20.0,7.0,17.8,1.0,0,0,2022,ManchesterCity
39,2018-02-10,17:30,Premier League,Matchweek 27,Sat,Home,W,5,1,Leicester City,2.5,0.2,70.0,54416,Fernandinho,4-3-3,Mike Jones,Match Report,,18.0,10.0,15.8,0.0,0,0,2022,ManchesterCity
43,2018-03-01,19:45,Premier League,Matchweek 28,Thu,Away,W,3,0,Arsenal,1.5,1.3,54.0,58420,Vincent Kompany,4-3-3,Andre Marriner,Match Report,,9.0,5.0,14.8,0.0,0,0,2022,ManchesterCity
44,2018-03-04,16:00,Premier League,Matchweek 29,Sun,Home,W,1,0,Chelsea,0.7,0.2,71.0,54328,David Silva,4-3-3,Michael Oliver,Match Report,,13.0,2.0,16.9,0.0,0,0,2022,ManchesterCity
46,2018-03-12,20:00,Premier League,Matchweek 30,Mon,Away,W,2,0,Stoke City,1.7,0.3,76.0,29138,Vincent Kompany,4-3-3,Jonathan Moss,Match Report,,17.0,6.0,17.4,0.0,0,0,2022,ManchesterCity
47,2018-03-31,17:30,Premier League,Matchweek 32,Sat,Away,W,3,1,Everton,1.7,0.4,82.0,39221,Vincent Kompany,3-5-2,Paul Tierney,Match Report,,19.0,4.0,19.2,0.0,0,0,2022,ManchesterCity
49,2018-04-07,17:30,Premier League,Matchweek 33,Sat,Home,L,2,3,Manchester Utd,3.1,1.1,64.0,54259,Vincent Kompany,4-3-3,Martin Atkinson,Match Report,,21.0,6.0,15.4,1.0,0,0,2022,ManchesterCity
51,2018-04-14,19:45,Premier League,Matchweek 34,Sat,Away,W,3,1,Tottenham,2.9,0.5,52.0,80811,Vincent Kompany,4-3-3,Jonathan Moss,Match Report,,16.0,5.0,17.5,2.0,1,1,2022,ManchesterCity
52,2018-04-22,16:30,Premier League,Matchweek 35,Sun,Home,W,5,0,Swansea City,3.3,0.3,83.0,54387,Vincent Kompany,4-3-3,Craig Pawson,Match Report,,18.0,11.0,16.6,1.0,0,1,2022,ManchesterCity
53,2018-04-29,14:15,Premier League,Matchweek 36,Sun,Away,W,4,1,West Ham,2.6,0.3,74.0,56904,Fernandinho,4-3-3,Niel Swarbrick,Match Report,,19.0,7.0,19.0,1.0,0,0,2022,ManchesterCity
54,2018-05-06,13:30,Premier League,Matchweek 37,Sun,Home,D,0,0,Huddersfield,1.0,0.5,78.0,54350,David Silva,4-3-3,Mike Dean,Match Report,,15.0,2.0,19.4,0.0,0,0,2022,ManchesterCity
55,2018-05-09,20:00,Premier League,Matchweek 31,Wed,Home,W,3,1,Brighton,1.8,1.0,73.0,54013,Yaya Touré,4-3-3,Paul Tierney,Match Report,,19.0,7.0,18.7,1.0,0,0,2022,ManchesterCity
56,2018-05-13,15:00,Premier League,Matchweek 38,Sun,Away,W,1,0,Southampton,1.1,0.5,69.0,31882,Fernandinho,4-3-3,Andre Marriner,Match Report,,13.0,2.0,20.4,1.0,0,0,2022,ManchesterCity
1,2017-08-13,16:00,Premier League,Matchweek 1,Sun,Home,W,4,0,West Ham,2.1,0.6,55.0,74928,Antonio Valencia,4-2-3-1,Martin Atkinson,Match Report,,20.0,5.0,18.6,0.0,0,0,2022,ManchesterUnited
2,2017-08-19,12:30,Premier League,Matchweek 2,Sat,Away,W,4,0,Swansea City,3.3,0.3,58.0,20862,Antonio Valencia,4-2-3-1,Jonathan Moss,Match Report,,17.0,8.0,16.8,1.0,0,0,2022,ManchesterUnited
3,2017-08-26,17:30,Premier League,Matchweek 3,Sat,Home,W,2,0,Leicester City,2.6,0.6,69.0,75021,Antonio Valencia,4-2-3-1,Michael Oliver,Match Report,,20.0,6.0,18.5,1.0,0,1,2022,ManchesterUnited
4,2017-09-09,17:30,Premier League,Matchweek 4,Sat,Away,D,2,2,Stoke City,2.4,1.1,63.0,29320,Antonio Valencia,4-3-3,Niel Swarbrick,Match Report,,19.0,9.0,17.5,1.0,0,0,2022,ManchesterUnited
6,2017-09-17,16:00,Premier League,Matchweek 5,Sun,Home,W,4,0,Everton,3.5,0.8,49.0,75042,Antonio Valencia,4-2-3-1,Andre Marriner,Match Report,,15.0,6.0,15.1,2.0,1,1,2022,ManchesterUnited
8,2017-09-23,15:00,Premier League,Matchweek 6,Sat,Away,W,1,0,Southampton,1.3,1.3,39.0,31930,Antonio Valencia,4-2-3-1,Craig Pawson,Match Report,,9.0,4.0,15.7,1.0,0,0,2022,ManchesterUnited
10,2017-09-30,15:00,Premier League,Matchweek 7,Sat,Home,W,4,0,Crystal Palace,2.7,0.3,59.0,75118,David de Gea,4-2-3-1,Mike Dean,Match Report,,19.0,7.0,14.0,1.0,0,0,2022,ManchesterUnited
11,2017-10-14,12:30,Premier League,Matchweek 8,Sat,Away,D,0,0,Liverpool,0.3,1.6,38.0,52912,Antonio Valencia,4-2-3-1,Martin Atkinson,Match Report,,6.0,1.0,24.2,0.0,0,0,2022,ManchesterUnited
13,2017-10-21,15:00,Premier League,Matchweek 9,Sat,Away,L,1,2,Huddersfield,1.0,1.2,77.0,24426,Antonio Valencia,4-2-3-1,Lee Mason,Match Report,,9.0,3.0,14.6,0.0,0,0,2022,ManchesterUnited
15,2017-10-28,12:30,Premier League,Matchweek 10,Sat,Home,W,1,0,Tottenham,0.8,1.0,45.0,75034,Antonio Valencia,3-4-1-2,Jonathan Moss,Match Report,,12.0,4.0,18.1,1.0,0,0,2022,ManchesterUnited
17,2017-11-05,16:30,Premier League,Matchweek 11,Sun,Away,L,0,1,Chelsea,0.8,1.4,46.0,41615,Antonio Valencia,3-4-1-2,Anthony Taylor,Match Report,,10.0,2.0,19.9,1.0,0,0,2022,ManchesterUnited
18,2017-11-18,17:30,Premier League,Matchweek 12,Sat,Home,W,4,1,Newcastle Utd,3.2,0.9,64.0,75035,Antonio Valencia,4-2-3-1,Craig Pawson,Match Report,,16.0,7.0,10.5,0.0,0,0,2022,ManchesterUnited
20,2017-11-25,15:00,Premier League,Matchweek 13,Sat,Home,W,1,0,Brighton,1.1,0.5,58.0,75018,Antonio Valencia,4-2-3-1,Niel Swarbrick,Match Report,,15.0,5.0,16.2,0.0,0,0,2022,ManchesterUnited
21,2017-11-28,20:00,Premier League,Matchweek 14,Tue,Away,W,4,2,Watford,1.6,1.4,41.0,20552,Antonio Valencia,3-4-3,Jonathan Moss,Match Report,,16.0,6.0,18.7,2.0,0,0,2022,ManchesterUnited
22,2017-12-02,17:30,Premier League,Matchweek 15,Sat,Away,W,3,1,Arsenal,2.4,3.8,25.0,59547,Antonio Valencia,3-4-1-2,Andre Marriner,Match Report,,8.0,4.0,12.5,0.0,0,0,2022,ManchesterUnited
24,2017-12-10,16:30,Premier League,Matchweek 16,Sun,Home,L,1,2,Manchester City,1.1,2.1,36.0,74847,Antonio Valencia,4-2-3-1,Michael Oliver,Match Report,,8.0,5.0,16.0,1.0,0,0,2022,ManchesterUnited
25,2017-12-13,20:00,Premier League,Matchweek 17,Wed,Home,W,1,0,Bournemouth,1.0,0.9,57.0,74798,Antonio Valencia,4-2-3-1,Graham Scott,Match Report,,9.0,2.0,14.0,0.0,0,0,2022,ManchesterUnited
26,2017-12-17,14:15,Premier League,Matchweek 18,Sun,Away,W,2,1,West Brom,0.7,1.3,57.0,24782,Antonio Valencia,4-2-3-1,Anthony Taylor,Match Report,,8.0,3.0,17.0,0.0,0,0,2022,ManchesterUnited
28,2017-12-23,19:45,Premier League,Matchweek 19,Sat,Away,D,2,2,Leicester City,1.8,1.3,50.0,32202,Paul Pogba,4-2-3-1,Jonathan Moss,Match Report,,19.0,6.0,21.6,1.0,0,0,2022,ManchesterUnited
29,2017-12-26,15:00,Premier League,Matchweek 20,Tue,Home,D,2,2,Burnley,1.9,0.5,72.0,75046,Paul Pogba,4-2-3-1,Martin Atkinson,Match Report,,24.0,6.0,18.0,1.0,0,0,2022,ManchesterUnited
30,2017-12-30,17:30,Premier League,Matchweek 21,Sat,Home,D,0,0,Southampton,1.4,0.7,54.0,75051,Paul Pogba,4-2-3-1,Craig Pawson,Match Report,,15.0,3.0,19.3,1.0,0,0,2022,ManchesterUnited
31,2018-01-01,17:30,Premier League,Matchweek 22,Mon,Away,W,2,0,Everton,1.3,1.5,61.0,39188,Paul Pogba,4-3-3,Andre Marriner,Match Report,,21.0,6.0,23.8,0.0,0,0,2022,ManchesterUnited
33,2018-01-15,20:00,Premier League,Matchweek 23,Mon,Home,W,3,0,Stoke City,2.3,1.3,61.0,74726,Antonio Valencia,4-2-3-1,Anthony Taylor,Match Report,,20.0,9.0,17.7,2.0,0,0,2022,ManchesterUnited
34,2018-01-20,15:00,Premier League,Matchweek 24,Sat,Away,W,1,0,Burnley,0.9,1.1,53.0,21841,Antonio Valencia,4-3-3,Mike Dean,Match Report,,12.0,2.0,18.5,0.0,0,0,2022,ManchesterUnited
36,2018-01-31,20:00,Premier League,Matchweek 25,Wed,Away,L,0,2,Tottenham,1.0,2.0,49.0,81978,Antonio Valencia,4-2-3-1,Andre Marriner,Match Report,,7.0,3.0,11.8,0.0,0,0,2022,ManchesterUnited
37,2018-02-03,15:00,Premier League,Matchweek 26,Sat,Home,W,2,0,Huddersfield,1.7,0.1,75.0,74742,Antonio Valencia,4-2-3-1,Stuart Attwell,Match Report,,15.0,6.0,17.8,0.0,0,1,2022,ManchesterUnited
38,2018-02-11,14:15,Premier League,Matchweek 27,Sun,Away,L,0,1,Newcastle Utd,2.3,0.9,65.0,52309,Antonio Valencia,4-2-3-1,Craig Pawson,Match Report,,13.0,4.0,12.2,0.0,0,0,2022,ManchesterUnited
41,2018-02-25,14:05,Premier League,Matchweek 28,Sun,Home,W,2,1,Chelsea,1.4,1.3,44.0,75060,Antonio Valencia,4-4-2◆,Martin Atkinson,Match Report,,9.0,5.0,14.1,0.0,0,0,2022,ManchesterUnited
42,2018-03-05,20:00,Premier League,Matchweek 29,Mon,Away,W,3,2,Crystal Palace,1.8,0.8,69.0,25840,Antonio Valencia,4-3-3,Niel Swarbrick,Match Report,,17.0,7.0,18.4,1.0,0,0,2022,ManchesterUnited
43,2018-03-10,12:30,Premier League,Matchweek 30,Sat,Home,W,2,1,Liverpool,0.7,0.8,33.0,74855,Antonio Valencia,4-2-3-1,Craig Pawson,Match Report,,5.0,2.0,11.1,0.0,0,0,2022,ManchesterUnited
46,2018-03-31,15:00,Premier League,Matchweek 32,Sat,Home,W,2,0,Swansea City,2.3,0.2,66.0,75038,Antonio Valencia,4-2-3-1,Robert Madley,Match Report,,12.0,5.0,14.8,0.0,0,0,2022,ManchesterUnited
47,2018-04-07,17:30,Premier League,Matchweek 33,Sat,Away,W,3,2,Manchester City,1.1,3.1,36.0,54259,Antonio Valencia,4-3-3,Martin Atkinson,Match Report,,5.0,4.0,13.7,0.0,0,0,2022,ManchesterUnited
48,2018-04-15,16:00,Premier League,Matchweek 34,Sun,Home,L,0,1,West Brom,1.0,0.8,70.0,75095,Antonio Valencia,4-3-3,Paul Tierney,Match Report,,14.0,4.0,20.2,0.0,0,0,2022,ManchesterUnited
49,2018-04-18,19:45,Premier League,Matchweek 35,Wed,Away,W,2,0,Bournemouth,1.7,1.1,55.0,10952,David de Gea,4-3-3,Graham Scott,Match Report,,13.0,4.0,19.6,1.0,0,0,2022,ManchesterUnited
51,2018-04-29,16:30,Premier League,Matchweek 36,Sun,Home,W,2,1,Arsenal,1.7,0.4,59.0,75035,Antonio Valencia,4-3-3,Kevin Friend,Match Report,,16.0,3.0,16.3,1.0,0,0,2022,ManchesterUnited
52,2018-05-04,20:00,Premier League,Matchweek 37,Fri,Away,L,0,1,Brighton,0.8,0.7,69.0,30611,Ashley Young,4-3-3,Craig Pawson,Match Report,,16.0,3.0,21.0,2.0,0,0,2022,ManchesterUnited
53,2018-05-10,19:45,Premier League,Matchweek 31,Thu,Away,D,0,0,West Ham,0.8,1.1,57.0,56902,Antonio Valencia,3-5-2,Jonathan Moss,Match Report,,17.0,6.0,23.4,0.0,0,0,2022,ManchesterUnited
54,2018-05-13,15:00,Premier League,Matchweek 38,Sun,Home,W,1,0,Watford,0.9,0.8,52.0,75049,Michael Carrick,4-3-3,Lee Mason,Match Report,,7.0,1.0,22.2,0.0,0,0,2022,ManchesterUnited
0,2017-08-13,13:30,Premier League,Matchweek 1,Sun,Away,W,2,0,Newcastle Utd,1.9,0.6,72.0,52077,Hugo Lloris,4-2-3-1,Andre Marriner,Match Report,,18.0,6.0,18.4,0.0,0,0,2022,TottenhamHotspur
1,2017-08-20,16:00,Premier League,Matchweek 2,Sun,Home,L,1,2,Chelsea,0.6,0.8,68.0,73587,Hugo Lloris,4-3-2-1,Anthony Taylor,Match Report,,17.0,5.0,17.2,0.0,0,0,2022,TottenhamHotspur
2,2017-08-27,16:00,Premier League,Matchweek 3,Sun,Home,D,1,1,Burnley,2.3,0.9,66.0,67862,Hugo Lloris,4-2-3-1,Lee Mason,Match Report,,29.0,6.0,16.4,1.0,0,0,2022,TottenhamHotspur
3,2017-09-09,15:00,Premier League,Matchweek 4,Sat,Away,W,3,0,Everton,2.0,0.9,50.0,38835,Hugo Lloris,3-5-1-1,Graham Scott,Match Report,,15.0,6.0,17.6,1.0,0,0,2022,TottenhamHotspur
5,2017-09-16,17:30,Premier League,Matchweek 5,Sat,Home,D,0,0,Swansea City,1.5,0.2,75.0,65366,Hugo Lloris,3-5-1-1,Mike Dean,Match Report,,26.0,7.0,19.7,2.0,0,0,2022,TottenhamHotspur
7,2017-09-23,12:30,Premier League,Matchweek 6,Sat,Away,W,3,2,West Ham,1.5,0.9,50.0,56988,Hugo Lloris,3-5-1-1,Michael Oliver,Match Report,,15.0,5.0,20.3,2.0,0,0,2022,TottenhamHotspur
9,2017-09-30,12:30,Premier League,Matchweek 7,Sat,Away,W,4,0,Huddersfield,2.0,0.2,59.0,24169,Hugo Lloris,3-4-3,Niel Swarbrick,Match Report,,16.0,7.0,15.6,0.0,0,0,2022,TottenhamHotspur
10,2017-10-14,15:00,Premier League,Matchweek 8,Sat,Home,W,1,0,Bournemouth,2.4,0.4,73.0,73502,Hugo Lloris,4-2-3-1,Robert Madley,Match Report,,18.0,6.0,16.2,1.0,0,0,2022,TottenhamHotspur
12,2017-10-22,16:00,Premier League,Matchweek 9,Sun,Home,W,4,1,Liverpool,1.8,0.6,37.0,80827,Hugo Lloris,3-5-2,Andre Marriner,Match Report,,13.0,5.0,13.3,0.0,0,0,2022,TottenhamHotspur
14,2017-10-28,12:30,Premier League,Matchweek 10,Sat,Away,L,0,1,Manchester Utd,1.0,0.8,55.0,75034,Hugo Lloris,3-5-1-1,Jonathan Moss,Match Report,,13.0,4.0,21.0,0.0,0,0,2022,TottenhamHotspur
16,2017-11-05,12:00,Premier League,Matchweek 11,Sun,Home,W,1,0,Crystal Palace,0.9,1.0,68.0,65270,Harry Kane,3-5-1-1,Kevin Friend,Match Report,,11.0,2.0,20.2,0.0,0,0,2022,TottenhamHotspur
17,2017-11-18,12:30,Premier League,Matchweek 12,Sat,Away,L,0,2,Arsenal,1.4,1.4,58.0,59530,Hugo Lloris,3-5-2,Mike Dean,Match Report,,13.0,4.0,15.9,0.0,0,0,2022,TottenhamHotspur
19,2017-11-25,15:00,Premier League,Matchweek 13,Sat,Home,D,1,1,West Brom,1.6,0.7,71.0,65905,Hugo Lloris,3-5-2,Mike Jones,Match Report,,25.0,5.0,19.8,1.0,0,0,2022,TottenhamHotspur
20,2017-11-28,19:45,Premier League,Matchweek 14,Tue,Away,L,1,2,Leicester City,2.6,0.6,61.0,31950,Hugo Lloris,3-5-2,Anthony Taylor,Match Report,,20.0,6.0,15.6,0.0,0,0,2022,TottenhamHotspur
21,2017-12-02,15:00,Premier League,Matchweek 15,Sat,Away,D,1,1,Watford,1.1,0.3,50.0,20278,Hugo Lloris,4-2-3-1,Martin Atkinson,Match Report,,8.0,2.0,23.0,2.0,0,0,2022,TottenhamHotspur
23,2017-12-09,15:00,Premier League,Matchweek 16,Sat,Home,W,5,1,Stoke City,3.4,0.6,70.0,62202,Hugo Lloris,4-2-3-1,Roger East,Match Report,,22.0,11.0,15.2,1.0,0,0,2022,TottenhamHotspur
24,2017-12-13,20:00,Premier League,Matchweek 17,Wed,Home,W,2,0,Brighton,1.8,0.6,73.0,46438,Hugo Lloris,4-2-3-1,Robert Madley,Match Report,,25.0,7.0,16.8,1.0,0,0,2022,TottenhamHotspur
25,2017-12-16,17:30,Premier League,Matchweek 18,Sat,Away,L,1,4,Manchester City,0.3,4.4,48.0,54214,Hugo Lloris,4-4-2◆,Craig Pawson,Match Report,,7.0,2.0,23.2,0.0,0,0,2022,TottenhamHotspur
26,2017-12-23,17:30,Premier League,Matchweek 19,Sat,Away,W,3,0,Burnley,3.9,0.3,60.0,21650,Hugo Lloris,4-2-3-1,Michael Oliver,Match Report,,17.0,7.0,16.5,0.0,1,1,2022,TottenhamHotspur
27,2017-12-26,12:30,Premier League,Matchweek 20,Tue,Home,W,5,2,Southampton,3.0,1.1,56.0,55412,Hugo Lloris,4-2-3-1,Graham Scott,Match Report,,16.0,6.0,15.4,1.0,0,0,2022,TottenhamHotspur
28,2018-01-02,19:45,Premier League,Matchweek 22,Tue,Away,W,2,0,Swansea City,1.4,0.4,67.0,20615,Hugo Lloris,4-2-3-1,Robert Madley,Match Report,,12.0,5.0,15.9,1.0,0,0,2022,TottenhamHotspur
29,2018-01-04,20:00,Premier League,Matchweek 21,Thu,Home,D,1,1,West Ham,2.1,0.3,70.0,50034,Hugo Lloris,4-2-3-1,Mike Dean,Match Report,,31.0,8.0,17.9,0.0,0,0,2022,TottenhamHotspur
31,2018-01-13,17:30,Premier League,Matchweek 23,Sat,Home,W,4,0,Everton,3.5,0.3,61.0,76251,Hugo Lloris,4-2-3-1,Craig Pawson,Match Report,,21.0,11.0,16.4,0.0,0,0,2022,TottenhamHotspur
32,2018-01-21,16:00,Premier League,Matchweek 24,Sun,Away,D,1,1,Southampton,2.1,0.8,59.0,31361,Harry Kane,4-2-3-1,Kevin Friend,Match Report,,17.0,2.0,15.9,0.0,0,0,2022,TottenhamHotspur
